Falencia,ROA,Taxa_Lucro_Operacional,Valor_Liquido_Por_Acao,Fluxo_Caixa_Por_Acao,Taxa_Divida,Patrimonio_Liquido_Ativos,Indice_Liquidez,Giro_Ativo_Total,Capital_Giro_Ativos
0,0.488958221615561,0.999098153901972,0.187097046057899,0.32192119968876,0.0942346645705475,0.905765335429453,0.0177488842613792,0.0524737631184408,0.775479414244298
0,0.502120606444694,0.999048353047616,0.185200792212718,0.324892127042513,0.0996765123802038,0.900323487619796,0.0143832651059843,0.191904047976012,0.855304512611801
0,0.523082923024424,0.999101735865974,0.178753529139101,0.331470609040108,0.141941530368534,0.858058469631466,0.0050687035472814,0.131934032983508,0.764547579743336
0,0.493345683225272,0.999022817110695,0.185411487084404,0.312301053971847,0.20110650905463,0.79889349094537,0.0044055611631879,0.0719640179910045,0.736628546483472
0,0.505630575732462,0.999030789869281,0.172516960937171,0.324644549763033,0.184660035674336,0.815339964325664,0.00420218918086,0.160419790104948,0.741778104049764
0,0.46955589138595,0.999045117725291,0.159538156841262,0.319657635990663,0.154215920428092,0.845784079571908,0.002901481870573,0.0464767616191904,0.732740420864456
0,0.52371666747916,0.999133049164189,0.179427752728499,0.326837377095565,0.0916044381292137,0.908395561870786,0.0042608301818993,0.104947526236882,0.739914837150199
0,0.521912933261834,0.99909792280752,0.178669251190426,0.321956567871543,0.0518487166308915,0.948151283369108,0.0104212544932107,0.136431784107946,0.820765492112848
0,0.503193097060401,0.999001440873907,0.179385613754161,0.322522458796067,0.0939021072044018,0.906097892795598,0.0061953593757603,0.095952023988006,0.797277117284822
1,0.453029785989373,0.998939969749736,0.156799123509334,0.318914904152225,0.210357650331046,0.789642349668954,0.0015596010914712,0.0419790104947526,0.715123509277525
1,0.472090869204894,0.998960421608718,0.148202772744511,0.317535545023697,0.23529945279197,0.76470054720803,0.0022009090602842,0.137931034482759,0.662359962531727
1,0.066933164334812,0.998824769165529,0.120011798912814,0.308481290231308,0.321371345648033,0.678628654351967,0.0033088496756653,0.292353823088456,0.692375034126226
1,0.406668941646761,0.998830777621275,0.151531751717163,0.311593690316192,0.221452973365178,0.778547026634822,0.0019482536834658,0.148425787106447,0.676279736223666
0,0.482230780480671,0.999003636271198,0.156082760945599,0.319799108721794,0.202859993348853,0.797140006651147,0.0036033023617351,0.118440779610195,0.723855040367946
0,0.48851947545459,0.998996587890419,0.183388816316211,0.320718681474146,0.141548508026726,0.858451491973275,0.004127952168906,0.230884557721139,0.76716290958081
0,0.476478330814605,0.998959959419814,0.181281867599343,0.319975949635708,0.0416301357438704,0.95836986425613,0.0159597098892434,0.134932533733133,0.820679031802545
0,0.48812947886706,0.998973940634146,0.168176646580422,0.323052981537809,0.122411343229434,0.877588656770566,0.0088192322520515,0.401799100449775,0.846880272344458
0,0.469165894798421,0.998981220109377,0.176098773755847,0.319975949635708,0.116213683223992,0.883786316776008,0.0045864748897985,0.0749625187406297,0.75550398333673
0,0.482279530054112,0.999049392972649,0.16564830812018,0.318384381410483,0.152099646279892,0.847900353720108,0.0042857837993629,0.0854572713643178,0.756146613336829
0,0.464193438307415,0.99898168229828,0.171042096835363,0.316898917733607,0.158388003748828,0.841611996251172,0.004074925731796,0.095952023988006,0.756244703405328
0,0.475893335933311,0.998974171728598,0.174160380936328,0.31923321779727,0.100553254527315,0.899446745472685,0.0126171728300022,0.148425787106447,0.834827305043708
0,0.47350460683469,0.998914664907267,0.172769794783195,0.317853858668742,0.0857998004655803,0.91420019953442,0.0071130286579819,0.0914542728635682,0.790630965227667
0,0.503534344074489,0.999079897440282,0.176225190678859,0.322416354247719,0.113311364392176,0.886688635607824,0.0075553315275232,0.12143928035982,0.80059952533125
0,0.478330814605372,0.998996934532097,0.186085710673802,0.317677017754828,0.0654231036672008,0.934576896332799,0.0047973329573655,0.0209895052473763,0.758027887755199
0,0.496368156778628,0.99903390964438,0.186844212211875,0.324396972483554,0.140006651147323,0.859993348852677,0.0055571706091302,0.145427286356822,0.80340818655426
0,0.544825232779213,0.999038647080641,0.183515233239223,0.32920704534201,0.10279045862684,0.89720954137316,0.0040275138586153,0.298350824587706,0.78143270481605
0,0.520060449471067,0.999083826045962,0.176140912730184,0.325175072504775,0.0820812044623152,0.917918795537685,0.0068903176221198,0.143928035982009,0.799205295829133
0,0.488811972895237,0.999043037875225,0.187054907083562,0.323477399731202,0.0984974453547782,0.901502554645222,0.014515519278541,0.0464767616191904,0.775306441211299
0,0.532394091551699,0.999072271323374,0.191268804517298,0.324715286128599,0.0941741995948846,0.905825800405115,0.017508081852856,0.200899550224888,0.889190131260567
0,0.525032905962073,0.999065569584273,0.179807003497535,0.328959468062531,0.129032258064516,0.870967741935484,0.0048303965005046,0.131934032983508,0.756482570152518
0,0.489543216496856,0.999009066990815,0.188951160928743,0.313963358562637,0.196662333343411,0.803337666656589,0.0053712661590269,0.0824587706146927,0.776495597296821
0,0.512553015161117,0.999034371833284,0.175677384012473,0.320612576925798,0.182060041720833,0.817939958279167,0.0036862731398013,0.172413793103448,0.731955277431211
0,0.481938283040023,0.998938236541348,0.166828199401627,0.318101435948221,0.156664751942437,0.843335248057563,0.0023418969989532,0.0419790104947526,0.727951678484072
0,0.540145273728855,0.999143217320067,0.186338544519826,0.327438636202872,0.0893370015418569,0.910662998458143,0.0067318621512264,0.112443778110945,0.767330451310668
0,0.523034173450982,0.999074813362343,0.178247861447052,0.327367899837306,0.0400580463766363,0.959941953623364,0.0207152455373574,0.137931034482759,0.854961430469273
0,0.50592307317311,0.998971629689629,0.182166786060427,0.322239513333805,0.071862623575294,0.928137376424706,0.0090650253840673,0.0764617691154423,0.809688727415736
1,0.43274996343782,0.998895484067771,0.15861109940584,0.299780717266747,0.185083290503976,0.814916709496024,0.0045559067084057,0.19640179910045,0.765877741164371
0,0.48062204455711,0.999021892732888,0.153385866588007,0.326165381622692,0.199232094809082,0.800767905190918,0.0045072471543518,0.131934032983508,0.751703078835272
0,0.480085799249257,0.998972900709113,0.180860477855969,0.324573813397468,0.138918281585392,0.861081718414608,0.004593337134601,0.263868065967017,0.771370283772337
0,0.47467459659728,0.998967816631174,0.18195609118874,0.321673622409281,0.0487045378964235,0.951295462103576,0.0177906815706306,0.142428785607196,0.836160279355095
0,0.464485935748062,0.998955453078005,0.165859002991867,0.31502440404612,0.147020588324213,0.852979411675787,0.0052034530815846,0.43928035982009,0.814059607858749
0,0.489348218203091,0.998957301833619,0.176899414268257,0.321779726957629,0.130211325089942,0.869788674910058,0.0042814169163068,0.0824587706146927,0.753952969610398
0,0.477697070150636,0.999013111143721,0.167586700939699,0.318419749593266,0.15968800072558,0.84031199927442,0.0027243111865819,0.0824587706146927,0.724331437292873
0,0.463169697265149,0.998944476091546,0.172601238885846,0.319763740539011,0.161108927653657,0.838891072346344,0.0058279173586096,0.106446776611694,0.773373941127295
0,0.468580899917126,0.998959843872588,0.177615776831992,0.32025889509797,0.112706714635547,0.887293285364453,0.0127119965763637,0.157421289355322,0.841506676351112
0,0.47667332910837,0.99888034738118,0.165564030171506,0.317500176840914,0.0919369954953593,0.908063004504641,0.0067393482364654,0.133433283358321,0.792269444754675
0,0.521620435821187,0.999115485985855,0.179048501959462,0.327403268020089,0.104181153067086,0.895818846932914,0.0072976854272121,0.140929535232384,0.802903455489925
0,0.50514307999805,0.998981566751055,0.189498967595129,0.320435736011884,0.0592556761495903,0.94074432385041,0.0051760041023747,0.0224887556221889,0.761156601391308
0,0.488616974601472,0.999004098460102,0.185706459904766,0.329171677159228,0.12528342957342,0.87471657042658,0.0058023399007095,0.145427286356822,0.799490481863584
0,0.512991761322088,0.998991966001384,0.182335341957777,0.336280681898564,0.110681137950842,0.889318862049158,0.0054966580867812,0.385307346326837,0.79080039518293
0,0.529859113732755,0.99909850054365,0.180607644009945,0.326306854353823,0.0930253650572905,0.906974634942709,0.0055752619817913,0.143928035982009,0.782042959681276
0,0.474187100862867,0.999025590244117,0.193586448105853,0.321673622409281,0.0478277957493122,0.952172204250688,0.0158811059942332,0.0464767616191904,0.773878309166849
0,0.496806902939599,0.999004907290683,0.190215330158864,0.31566103133621,0.0914532756900565,0.908546724309943,0.0154937010831118,0.233883058470765,0.873377521804026
0,0.52688538975284,0.999092145446226,0.182377480932114,0.340241918370234,0.120778788886537,0.879221211113463,0.0050119340675519,0.130434782608696,0.768692026237102
0,0.484278262565203,0.99897382508692,0.193375753234166,0.322168776968239,0.195815823684131,0.804184176315869,0.0061086455550745,0.0899550224887556,0.783779497553493
0,0.513820504070589,0.999017617485531,0.177067970165606,0.32524580887034,0.160987997702331,0.839012002297669,0.004515980920464,0.206896551724138,0.750246662029404
0,0.48340077024326,0.998878498625566,0.166406809658253,0.317111126830303,0.159325210871603,0.840674789128397,0.0028110250072677,0.0434782608695652,0.737868245494252
0,0.538439038658412,0.999124729763925,0.184947958366693,0.327686213482351,0.0708044865011942,0.929195513498806,0.0088809924552737,0.128935532233883,0.780738836461001
0,0.502705601325988,0.999042575686322,0.175677384012473,0.32153214967815,0.0921183904223478,0.907881609577652,0.0176128870462029,0.122938530734633,0.829889250791157
0,0.49602690976454,0.998949906811162,0.180944755804644,0.315837872250124,0.0813858572421924,0.918614142757808,0.0081230263248187,0.0644677661169415,0.814712471240565
1,0.50436308682299,0.999059792222978,0.184695124520669,0.32690811346113,0.19176467031472,0.80823532968528,0.0031716047796158,0.140929535232384,0.749584604962227
1,0.470677131575099,0.999009644726945,0.177110109139944,0.317818490485959,0.196390240952928,0.803609759047072,0.0021372773357521,0.0509745127436282,0.729383528222282
0,0.496124408911422,0.999057134636783,0.220302557835742,0.322451722430502,0.134564803337667,0.865435196662333,0.0036663102458305,0.0509745127436282,0.757691300611526
0,0.522741676010335,0.999064645206465,0.226244153217311,0.330904718115583,0.13166248450585,0.86833751549415,0.0041816024464526,0.0734632683658171,0.760386149427549
0,0.446302344854483,0.998894906331641,0.176941553242594,0.318631958689963,0.0936904797895819,0.906309520210418,0.0033001159095531,0.0569715142428786,0.756169518379935
0,0.438746160971092,0.998905998865326,0.17652016349922,0.317853858668742,0.14801826042265,0.85198173957735,0.0039757351023784,0.104947526236882,0.737458292862771
0,0.503241846633842,0.999001671968358,0.17972272554886,0.320577208743015,0.115336941076881,0.884663058923119,0.0067873839500827,0.134932533733133,0.802469637565136
0,0.454199775751962,0.998916975851785,0.193544309131516,0.319268585980052,0.0273604014874384,0.972639598512562,0.021498165285276,0.088455772113943,0.81866060353195
0,0.479354555647638,0.998970127575692,0.186928490160549,0.322345617882153,0.0485533754572664,0.951446624542734,0.0155498467224047,0.142428785607196,0.810589623893766
0,0.550723931165602,0.999118836855405,0.182208925034765,0.326271486171041,0.0639114792756296,0.93608852072437,0.0047804892655776,0.15592203898051,0.782680791464765
0,0.50119436454931,0.998978909164859,0.186085710673802,0.323512767913985,0.0611905553708015,0.938809444629198,0.0069258765270054,0.209895052473763,0.810045537743144
0,0.485594501048116,0.999079319704153,0.180986894778981,0.32255782697885,0.141608973002388,0.858391026997612,0.0072664934053827,0.0974512743628186,0.772950691747681
0,0.479452054794521,0.998968625461755,0.179301335805486,0.318066067765438,0.110771835414336,0.889228164585664,0.0045602735914618,0.0359820089955022,0.780335364759785
0,0.484229512991761,0.999007218235201,0.181239728625005,0.319763740539011,0.104362547994074,0.895637452005926,0.0080687522068355,0.095952023988006,0.803355858021545
0,0.384926631891971,0.998684263738854,0.156714845560659,0.31145221758506,0.138011306950449,0.861988693049551,0.0022152573903257,0.0854572713643178,0.69653478421105
0,0.479354555647638,0.998995316870935,0.172643377860183,0.324184763386857,0.153701968134958,0.846298031865042,0.0045771172832497,0.095952023988006,0.744675475178137
0,0.450397309023546,0.998905536676423,0.178753529139101,0.318455117776049,0.115609033467364,0.884390966532636,0.0057549280275288,0.140929535232384,0.778115711521482
0,0.517184224638034,0.999007449329653,0.177067970165606,0.324892127042513,0.0770323789944675,0.922967621005533,0.0104412173871816,0.124437781109445,0.810611279315091
0,0.492663189197094,0.998968278820078,0.19763178964224,0.343531159369032,0.0925718777398192,0.907428122260181,0.0129060109521427,0.130434782608696,0.865739501079103
0,0.500073124360162,0.999125191952829,0.182630314778138,0.3277923180307,0.0886718868095655,0.911328113190435,0.0458541436105639,0.0494752623688156,0.840712926251303
0,0.50475308341052,0.999040264741804,0.226075597319961,0.322168776968239,0.139069444024549,0.860930555975451,0.002189056091989,0.0614692653673163,0.751800419130704
0,0.527616633354458,0.998972207425758,0.197126121950192,0.31145221758506,0.124346222450645,0.875653777549355,0.0038253895571606,0.0584707646176912,0.738196949538231
0,0.532979086432994,0.99907180913447,0.176435885550546,0.326236117988258,0.0831091090485836,0.916890890951416,0.0130501180929946,0.175412293853073,0.826787787737204
0,0.524204163213572,0.999035758399994,0.181829674265728,0.322062672419891,0.144904314176014,0.855095685823986,0.0061828825670285,0.218890554722639,0.784733358961026
0,0.506508068054405,0.999104855641073,0.192111584004045,0.321567517860932,0.0867672400761859,0.913232759923814,0.0088267183372905,0.095952023988006,0.855924293567298
0,0.530736606054697,0.999072617965051,0.191437360414648,0.32192119968876,0.111376485170965,0.888623514829035,0.0072808417354242,0.179910044977511,0.839296125214411
0,0.470287134987569,0.998964465761624,0.180396949138258,0.313680413100375,0.10744626175288,0.89255373824712,0.0047312058710871,0.241379310344828,0.779839061608171
1,0.470140886267245,0.998903687920809,0.162487885044878,0.318419749593266,0.162046134776431,0.837953865223569,0.0023568691694313,0.095952023988006,0.737201424416447
0,0.516306732316092,0.999085328159899,0.219923307066706,0.330374195373842,0.120174139129909,0.879825860870091,0.0071991186382311,0.0704647676161919,0.779392823601478
0,0.50831180227173,0.999072964606729,0.220766086553453,0.326625167998868,0.131118299724884,0.868881700275116,0.007444911770247,0.0734632683658171,0.779332161498348
0,0.477209574416224,0.999023510394051,0.177868610678016,0.318101435948221,0.088490491882577,0.911509508117423,0.0112528337951832,0.0614692653673163,0.80019211194226
0,0.468142153756155,0.998963425836591,0.165774725043192,0.319763740539011,0.151162439157118,0.848837560842882,0.0090313380004915,0.110944527736132,0.790510581134217
0,0.508555550138936,0.999005485026813,0.182883148624162,0.318278276862135,0.144511291834205,0.855488708165795,0.0113776018825009,0.118440779610195,0.835999005871531
0,0.488665724174913,0.999030443227604,0.194387088618263,0.322133408785457,0.0632161320555068,0.936783867944493,0.0116290095784461,0.0929535232383808,0.809823822840208
0,0.46955589138595,0.998956493003038,0.183178121444524,0.317677017754828,0.109562535901079,0.890437464098921,0.0127232257042223,0.157421289355322,0.830177957283258
0,0.500121873933603,0.999062449809174,0.180059837343559,0.321602886043715,0.0919369954953593,0.908063004504641,0.0041129799984279,0.145427286356822,0.762854559053084
0,0.567055038268415,0.99907042256776,0.195609118874047,0.325422649784254,0.0688393747921516,0.931160625207848,0.014148701101827,0.259370314842579,0.859991631500864
0,0.463364695558914,0.999013111143721,0.15414436812608,0.322380986064936,0.201771623786921,0.798228376213079,0.0039507814849149,0.0974512743628186,0.75148400193081
0,0.492858187490859,0.999012648954817,0.182082508111753,0.319056376883356,0.0791184206548357,0.920881579345164,0.0184332372203167,0.0524737631184408,0.786779333254159
0,0.493248184078389,0.999038069344512,0.1829252875985,0.32153214967815,0.0877649121746228,0.912235087825377,0.0141642971127417,0.110944527736132,0.834748778590363
0,0.479890800955492,0.998908194262618,0.150056887615355,0.317677017754828,0.10617649726396,0.89382350273604,0.0023543738076849,0.0704647676161919,0.718915607393616
0,0.54667771656998,0.999101966960426,0.191521638363322,0.33214260451298,0.110741602926505,0.889258397073495,0.0064467670717054,0.109445277361319,0.761926144689694
0,0.479354555647638,0.998889706706476,0.180734060932957,0.323335927000071,0.12147413610666,0.87852586389334,0.0081174117608894,0.130434782608696,0.791079985228985
0,0.520742943499244,0.999001325326681,0.18052336606127,0.324432340666337,0.102276506333706,0.897723493666294,0.0132703337671104,0.113943028485757,0.815781273576654
0,0.48062204455711,0.99899011724577,0.181534701445367,0.323442031548419,0.0767905190918161,0.923209480908184,0.0138224325534912,0.130434782608696,0.863427661890393
0,0.48535075318091,0.998958919494781,0.180059837343559,0.322416354247719,0.0914835081778879,0.908516491822112,0.0506371282378878,0.0464767616191904,0.82011563692651
0,0.52888412226393,0.999107397680043,0.22658126501201,0.334865954587253,0.12253227318076,0.87746772681924,0.0067543204069435,0.0854572713643178,0.783658909051712
0,0.488811972895237,0.999019004052241,0.18595929375079,0.322840772441112,0.108232306436497,0.891767693563503,0.0066707257884407,0.0854572713643178,0.76587321825075
0,0.527616633354458,0.999065222942595,0.17668871939657,0.323229822451722,0.0852253831967832,0.914774616803217,0.0085035689911377,0.172413793103448,0.802441895134054
0,0.517184224638034,0.999028710019215,0.190468164004888,0.316863549550824,0.113795084197479,0.886204915802521,0.008453037915774,0.179910044977511,0.79926655846794
0,0.520011699897626,0.999098731638101,0.194513505541275,0.325458017967037,0.0903044411524624,0.909695558847538,0.0074548932172324,0.103448275862069,0.827100382970263
0,0.529566616292107,0.999080937365315,0.193080780413805,0.321390676947018,0.120264836593403,0.879735163406597,0.0085590907899941,0.200899550224888,0.848092543950219
0,0.480378296689904,0.998974865011953,0.182166786060427,0.322239513333805,0.104785802823714,0.895214197176286,0.0061635435134942,0.214392803598201,0.770632493556482
1,0.45610100911617,0.998937658805219,0.173528296321268,0.295006012591073,0.189739093630015,0.810260906369985,0.0046089331455157,0.137931034482759,0.76125229511005
0,0.546482718276215,0.999088679029449,0.239475791159243,0.338473509231096,0.102488133748526,0.897511866251474,0.010567856995809,0.0899550224887556,0.78867400234908
0,0.529566616292107,0.999044539989162,0.236568201929965,0.333521963641508,0.115276476101218,0.884723523898782,0.0070475254121401,0.0794602698650675,0.783201452862032
0,0.469165894798421,0.999022008280114,0.183768067085247,0.321107731484756,0.10279045862684,0.89720954137316,0.0173178105196965,0.0899550224887556,0.846207079574848
0,0.445522351679423,0.998996934532097,0.172390544014159,0.325917804343213,0.150648486863984,0.849351513136016,0.0141256190056732,0.11544227886057,0.830806856615785
0,0.507970555257641,0.998989886151318,0.184652985546332,0.331470609040108,0.119116002055809,0.880883997944191,0.0091380147151482,0.103448275862069,0.806006415331467
0,0.502218105591576,0.999039918100126,0.196746871181155,0.32358350427955,0.0403603712549506,0.959639628745049,0.0202267784755086,0.134932533733133,0.832376686942749
0,0.483742017257349,0.998977060409245,0.186507100417176,0.320294263280753,0.126976448891979,0.873023551108021,0.0239916555103202,0.193403298350825,0.871583078168819
0,0.465314678496563,0.998960537155944,0.175677384012473,0.319303954162835,0.0996462798923723,0.900353720107628,0.0050287777593398,0.200899550224888,0.768559579569436
0,0.533417832593965,0.999003405176747,0.194134254772239,0.332849968168635,0.0647882214227409,0.935211778577259,0.0156215883726124,0.320839580209895,0.863203943178934
0,0.496221908058304,0.998967238895045,0.167207450170663,0.321885831505977,0.151253136620612,0.848746863379388,0.0042358765644358,0.145427286356822,0.756495952691462
0,0.496563155072393,0.999042229044644,0.184400151700308,0.321461413312584,0.0685672824016688,0.931432717598331,0.0059071450940564,0.0704647676161919,0.778183282957222
0,0.498318139716277,0.999027323452505,0.197336816821879,0.323618872462333,0.0812044623152039,0.918795537684796,0.0159185364204285,0.104947526236882,0.830778096556723
0,0.460244722858675,0.998835861699214,0.171210652732712,0.320329631463535,0.0832602714877407,0.916739728512259,0.0029158302006146,0.047976011994003,0.728916210227162
0,0.521084190513333,0.999094687485195,0.202857022460073,0.327863054396265,0.10469510536022,0.89530489463978,0.0060693436075694,0.0989505247376312,0.763380456172511
0,0.526154146151221,0.998998090004356,0.190889553748262,0.327438636202872,0.0759440094325362,0.924055990567464,0.0067830170670266,0.166416791604198,0.79034144220566
0,0.520694193925803,0.998996587890419,0.178458556318739,0.324821390676947,0.130211325089942,0.869788674910058,0.0059732721803348,0.107946026986507,0.775334534529557
0,0.483985765124555,0.99900444510178,0.177952888626691,0.327580108934003,0.0777579587024216,0.922242041297578,0.0119028755301084,0.142428785607196,0.864186770157279
0,0.507629308243553,0.999033331908251,0.180439088112595,0.320966258753625,0.0334068990537231,0.966593100946277,0.0139178801402892,0.0944527736131934,0.799948019154546
0,0.550187685857749,0.999072849059503,0.248704226539126,0.34006507745632,0.0973788433050156,0.902621156694984,0.0064860690192105,0.104947526236882,0.780141388701821
0,0.481304538585287,0.999020737260629,0.193122919388142,0.323760345193464,0.107536959216374,0.892463040783626,0.0053818714464489,0.113943028485757,0.757625917531103
0,0.527470384634134,0.999051357275489,0.177742193755004,0.321956567871543,0.0652417087402122,0.934758291259788,0.0087662058149414,0.200899550224888,0.813478427251086
0,0.492955686637742,0.999030096585926,0.188571910159707,0.324043290655726,0.144601989297699,0.855398010702301,0.0043737453009219,0.140929535232384,0.786529527515658
0,0.514551747672208,0.999054477050588,0.198306013231638,0.326200749805475,0.0783928409468815,0.921607159053118,0.0055459414812716,0.122938530734633,0.812572478770124
